2019-12-23 17:42:06:528,-0.1254897,0.1730364,2.318653,-0.2890148,0.4062413,2.212851,-0.4465935,0.6398195,2.092074,-0.5918874,0.6892817,2.102984,-0.3670843,0.5176199,2.012482,-0.141137,0.5367852,1.955926,0.06816971,0.4668873,2.115611,0.09815995,0.4501746,2.185737,-0.2530966,0.5246134,1.985616,-0.0471147,0.433538,1.992102,-0.2580614,0.5591506,1.939038,-0.2919777,0.5889044,1.967654,-0.2147851,0.1764899,2.313226,-0.08137175,0.4427752,1.966697,0.1228308,0.4412721,2.200671,0.1722003,0.3699058,2.155079,-0.03232228,0.1990611,2.251575,-0.01410026,0.5581655,2.299301,0.2977247,0.5117949,2.435831,0.3468574,0.4283159,2.340014,-0.4081624,0.5815278,2.124882,0.168821,0.4614992,2.254377,0.06184539,0.5006521,2.21712,-0.3520317,0.623378,1.996976,-0.257946,0.8353193,1.994036
2019-12-23 17:42:06:566,-0.1262378,0.1737306,2.31842,-0.2897495,0.406448,2.211882,-0.4473592,0.6391139,2.09005,-0.5918908,0.6891303,2.102747,-0.3678341,0.5169648,2.010591,-0.1398192,0.5355217,1.967371,0.08278079,0.4665696,2.122741,0.1085161,0.4483647,2.190771,-0.2539048,0.5239143,1.983677,-0.04769545,0.4338598,1.992139,-0.2530332,0.5504814,1.936976,-0.2833821,0.5810964,1.961352,-0.2162573,0.1784478,2.314879,-0.08257732,0.441362,1.965821,0.1215535,0.4398625,2.199695,0.1710374,0.3682475,2.154462,-0.03304934,0.1991281,2.249402,-0.01423767,0.5583069,2.299115,0.29747,0.5120815,2.43643,0.3462878,0.4286194,2.341146,-0.4089484,0.5810708,2.123148,0.1957546,0.455039,2.270196,0.07848063,0.5056479,2.213202,-0.3421851,0.6178693,1.990219,-0.2535567,0.8352791,1.992732
2019-12-23 17:42:06:601,-0.1262884,0.1737453,2.318438,-0.2898404,0.406409,2.211746,-0.4474743,0.6388975,2.089653,-0.5918614,0.6890937,2.102851,-0.3679495,0.5167611,2.010219,-0.1398253,0.5351686,1.967832,0.08351924,0.466285,2.122998,0.1074665,0.4513768,2.193808,-0.2540326,0.5236998,1.983297,-0.04773099,0.4339494,1.992129,-0.254004,0.5502279,1.936723,-0.2843321,0.5812916,1.964126,-0.2164793,0.1786517,2.315247,-0.08280426,0.4409555,1.965715,0.1212472,0.4394377,2.199495,0.1708165,0.3677921,2.154409,-0.03303963,0.1989622,2.249211,-0.01429624,0.5583673,2.299036,0.2978842,0.5118318,2.436312,0.3462046,0.4285706,2.341152,-0.409068,0.5808949,2.122813,0.1578299,0.4482699,2.244022,0.07999159,0.5032434,2.204437,-0.3431513,0.6173128,1.991361,-0.2538605,0.8351816,1.993198
2019-12-23 17:42:06:656,-0.1263599,0.1737375,2.318406,-0.2900284,0.4063154,2.21152,-0.4477392,0.6386378,2.089268,-0.5918403,0.6890668,2.102908,-0.3682135,0.5165116,2.009854,-0.141577,0.5362448,1.957407,0.06829579,0.4662826,2.116144,0.09853547,0.4500394,2.18659,-0.2543115,0.5234389,1.982925,-0.04788352,0.4340433,1.992054,-0.25179,0.5485846,1.936136,-0.2806174,0.5801059,1.961325,-0.2165962,0.1786924,2.315326,-0.08309982,0.4406344,1.965444,0.1208737,0.4390967,2.199131,0.1705297,0.367424,2.15419,-0.0330734,0.1987815,2.248952,-0.02111223,0.5606211,2.302268,0.2932618,0.5128748,2.436533,0.3409459,0.4297795,2.341144,-0.4093242,0.5806652,2.122454,0.1690703,0.4605548,2.25771,0.06202215,0.49996,2.2144,-0.3409512,0.6157826,1.988804,-0.2534322,0.8344046,1.991815
2019-12-23 17:42:06:692,-0.1270381,0.1741875,2.316367,-0.2904018,0.4062412,2.210154,-0.4478425,0.6382271,2.088604,-0.591569,0.688972,2.102842,-0.3683199,0.5161133,2.009213,-0.1405682,0.5356802,1.96433,0.07767702,0.4663044,2.120483,0.1041899,0.4510067,2.190399,-0.2544286,0.523031,1.98228,-0.04789276,0.43408,1.992104,-0.2509108,0.5476448,1.935828,-0.2797783,0.5796807,1.960217,-0.2064479,0.1548004,2.253829,-0.07749126,0.4510311,1.951209,0.1263939,0.4494249,2.184797,0.1759617,0.3778169,2.139802,-0.04870065,0.2260169,2.290924,-0.0236233,0.5614514,2.303458,0.2939086,0.5128442,2.437585,0.3389554,0.4303502,2.340981,-0.4094869,0.5803037,2.121635,0.1988885,0.4549052,2.270694,0.07335137,0.5034484,2.21195,-0.3389153,0.6166002,1.990276,-0.2480071,0.832662,1.986288
2019-12-23 17:42:06:730,-0.1299196,0.1779257,2.315014,-0.2911369,0.4070573,2.209303,-0.4477592,0.6379452,2.088107,-0.5915862,0.688972,2.102822,-0.368242,0.5158395,2.008732,-0.1416279,0.5364291,1.956492,0.06814896,0.4662905,2.115205,0.09814366,0.4502618,2.186222,-0.2543579,0.5227517,1.981798,-0.04776214,0.4340493,1.991993,-0.298597,0.6061956,2.020071,-0.3179457,0.6300367,2.03216,-0.2075743,0.1577024,2.25565,-0.07740607,0.4507498,1.95071,0.1264088,0.4491097,2.184237,0.1760464,0.3774855,2.139348,-0.05103241,0.2284688,2.290831,-0.0250792,0.5619329,2.304148,0.2967195,0.5124354,2.43922,0.3378812,0.4305031,2.340863,-0.4095425,0.5802209,2.12115,0.1639819,0.465651,2.249717,0.06292439,0.5011991,2.214342,-0.4103357,0.6675702,2.119753,-0.2370572,0.8384298,2.077445
2019-12-23 17:42:06:768,-0.1286381,0.1756371,2.314489,-0.2911226,0.4063963,2.208443,-0.4480433,0.6375587,2.08722,-0.5916231,0.6889174,2.102432,-0.3685287,0.5154605,2.007863,-0.1451876,0.5387282,1.940263,0.04894597,0.4667043,2.105831,0.08903292,0.4474208,2.179114,-0.2546574,0.5223625,1.980925,-0.04792053,0.434196,1.991855,-0.3030756,0.602749,2.004933,-0.3175308,0.6282077,2.025952,-0.2177807,0.1794676,2.311797,-0.08285199,0.4407159,1.961973,0.1209064,0.4390854,2.195451,0.1707002,0.3676243,2.150636,-0.03357637,0.1961593,2.238617,-0.02676089,0.5624889,2.304945,0.2996272,0.5121126,2.441184,0.3365681,0.430831,2.340778,-0.4097985,0.5797861,2.120212,0.1620439,0.4619918,2.245543,0.04077213,0.4974867,2.213514,-0.4119246,0.6673769,2.111547,-0.2413309,0.8387936,2.077538
2019-12-23 17:42:06:807,-0.1284761,0.1756926,2.314999,-0.2910336,0.406454,2.208575,-0.4479374,0.6375851,2.087251,-0.5916265,0.6889298,2.102442,-0.3684251,0.5154873,2.007896,-0.144464,0.5381458,1.94276,0.05180553,0.4664751,2.107143,0.0901974,0.4495325,2.17995,-0.2545586,0.5223875,1.980958,-0.04785145,0.4341441,1.991844,-0.3030119,0.6026909,2.004913,-0.3179036,0.6284273,2.025708,-0.2176638,0.1797982,2.312912,-0.0829414,0.4403894,1.962505,0.1207547,0.4387334,2.195922,0.1706247,0.3672477,2.151215,-0.03347573,0.1967852,2.24017,-0.02730002,0.5626671,2.305201,0.3027827,0.5116713,2.442812,0.336204,0.4308274,2.340704,-0.4097078,0.5798153,2.120254,0.1649897,0.464992,2.250966,0.0473087,0.4983597,2.213797,-0.412345,0.6698124,2.113651,-0.2408567,0.8392214,2.076339
2019-12-23 17:42:06:861,-0.127928,0.1749943,2.315708,-0.2909035,0.4062853,2.208665,-0.4479022,0.6375361,2.087197,-0.5916808,0.6889547,2.102407,-0.368392,0.5154403,2.007846,-0.1442474,0.5381416,1.943548,0.05268914,0.4665163,2.107554,0.08986015,0.4495785,2.18001,-0.2545274,0.5223395,1.980908,-0.04780992,0.4341356,1.991843,-0.2957901,0.6070019,2.032454,-0.3186357,0.6320196,2.037407,-0.2175079,0.1794925,2.313173,-0.08300748,0.4401326,1.962714,0.1206332,0.438454,2.196079,0.1705732,0.3669386,2.151473,-0.03256115,0.1962628,2.242792,-0.02360664,0.5615468,2.302189,0.3077417,0.5107933,2.44344,0.338792,0.430159,2.340151,-0.4096636,0.579752,2.120222,0.1610708,0.4617938,2.24621,0.04821914,0.4988601,2.213814,-0.4111736,0.666766,2.133748,-0.2304573,0.8368747,2.076327
2019-12-23 17:42:06:895,-0.1277396,0.1744034,2.315698,-0.2909608,0.4060024,2.208429,-0.448226,0.6373308,2.086568,-0.591509,0.6888832,2.102506,-0.3687165,0.5152373,2.007223,-0.1442896,0.5381843,1.944298,0.05317066,0.466543,2.107821,0.09016517,0.4494327,2.181273,-0.2548583,0.5221322,1.980285,-0.04807346,0.4342736,1.991844,-0.295983,0.6071691,2.032679,-0.3180985,0.6315347,2.037337,-0.2174295,0.178703,2.312658,-0.08340216,0.4397338,1.962306,0.1201939,0.4380386,2.195625,0.1702003,0.3664949,2.151118,-0.03240181,0.1960335,2.243698,-0.02754571,0.5626909,2.30252,0.3064423,0.5113078,2.443849,0.3353938,0.4308308,2.339434,-0.4099112,0.579514,2.119697,0.1626225,0.460117,2.247908,0.04760563,0.4983628,2.21401,-0.4121132,0.6663367,2.135485,-0.2309474,0.8374761,2.079737
2019-12-23 17:42:06:934,-0.1274745,0.1740505,2.316088,-0.290906,0.4059348,2.208553,-0.4482281,0.637346,2.086604,-0.5911334,0.6888816,2.102787,-0.3687193,0.5152532,2.007262,-0.1406141,0.5378848,1.967249,0.08204816,0.4683467,2.122153,0.1084187,0.4549103,2.195632,-0.2548624,0.5221474,1.980323,-0.04806911,0.4342778,1.991795,-0.3022249,0.6039866,2.007262,-0.3189318,0.6290417,2.02697,-0.2173084,0.1784338,2.312711,-0.08344153,0.4396582,1.962443,0.1201115,0.4379441,2.195722,0.1701646,0.3663989,2.151272,-0.03208682,0.1960479,2.245357,-0.02593607,0.5616366,2.298808,0.3082979,0.5107788,2.443028,0.3360092,0.430424,2.338022,-0.409907,0.5795163,2.119738,0.1988044,0.4551894,2.269694,0.08357357,0.5083338,2.218148,-0.4134306,0.6708412,2.11364,-0.2410285,0.8388659,2.074402
2019-12-23 17:42:06:974,-0.1276359,0.1740412,2.316772,-0.2910827,0.4059091,2.208678,-0.4484085,0.6372383,2.086431,-0.5909588,0.6888836,2.102884,-0.3689014,0.515147,2.007092,-0.1403297,0.5352443,1.969893,0.08769917,0.4664427,2.123919,0.1126021,0.4503266,2.196407,-0.2550496,0.522038,1.980154,-0.04819448,0.4343359,1.991734,-0.3032673,0.6030612,2.004506,-0.3186097,0.628441,2.026788,-0.2173348,0.1781405,2.312423,-0.08360632,0.4395583,1.962246,0.1199425,0.4378294,2.195529,0.1700557,0.3662016,2.151191,-0.03319247,0.1977731,2.249285,-0.06881253,0.6260608,2.293834,0.2780077,0.5416399,2.43526,0.2919387,0.4613808,2.323441,-0.4100946,0.5794408,2.119611,0.1512042,0.4756566,2.2335,0.08886899,0.5046095,2.204341,-0.4131271,0.6711558,2.112084,-0.2421122,0.8386043,2.079638
2019-12-23 17:42:07:024,-0.1287053,0.1756608,2.316648,-0.2912721,0.4061728,2.208546,-0.448337,0.6371142,2.086268,-0.5908742,0.6888614,2.102791,-0.3688321,0.5150248,2.006933,-0.1401854,0.5347232,1.970265,0.08853266,0.4660172,2.124168,0.1145793,0.447868,2.193837,-0.2549824,0.5219148,1.979996,-0.04810427,0.4343247,1.991753,-0.3032589,0.6029552,2.004318,-0.3181528,0.6280669,2.026066,-0.2103361,0.1636899,2.268457,-0.07797392,0.4499195,1.948874,0.1255439,0.4481464,2.182116,0.1755725,0.3763617,2.13782,-0.05215138,0.2305949,2.293028,-0.02319062,0.5595198,2.287684,0.3171355,0.5100707,2.442042,0.3359687,0.429619,2.333333,-0.4100836,0.5794078,2.119497,0.205071,0.454922,2.270691,0.09038152,0.5070173,2.20935,-0.4118612,0.6676615,2.109746,-0.2412205,0.8388687,2.076961
2019-12-23 17:42:07:069,-0.1285085,0.1753083,2.317569,-0.2913337,0.406141,2.208878,-0.4484241,0.6371735,2.086334,-0.5910221,0.6888237,2.102875,-0.3689221,0.5150847,2.007002,-0.1423964,0.5365728,1.954566,0.06544229,0.4661132,2.113632,0.09807713,0.4501746,2.185748,-0.2550762,0.5219725,1.980066,-0.04827349,0.4341844,1.991732,-0.2955031,0.6073415,2.034827,-0.3185279,0.6320313,2.037397,-0.2187854,0.1789507,2.319671,-0.08533821,0.436443,1.966437,0.1181798,0.4346954,2.199708,0.1683827,0.3629804,2.155503,-0.03225875,0.1965734,2.249166,0.03230281,0.5452397,2.322809,0.354929,0.5014306,2.463668,0.392993,0.4187043,2.364011,-0.4101675,0.5794451,2.119593,0.1639392,0.4658215,2.249117,0.06183052,0.5009223,2.21616,-0.4096124,0.6687608,2.130094,-0.2317676,0.8374001,2.07941
2019-12-23 17:42:07:106,-0.1286107,0.1754662,2.317996,-0.2913926,0.4061925,2.208989,-0.4484344,0.6371684,2.086327,-0.5910325,0.6888094,2.102867,-0.3689328,0.5150796,2.006995,-0.142596,0.5365164,1.953399,0.06375352,0.4659568,2.112961,0.09556859,0.4498296,2.184253,-0.2550876,0.5219671,1.98006,-0.04828313,0.4341829,1.991726,-0.3043938,0.6015282,2.002881,-0.3173567,0.627434,2.024736,-0.2192434,0.1801472,2.320974,-0.08550666,0.4362519,1.966823,0.1180084,0.4344923,2.2001,0.1682305,0.3627383,2.155935,-0.03239616,0.1966551,2.248774,0.03246573,0.545122,2.323522,0.3413846,0.5024012,2.457894,0.3933308,0.4185711,2.364431,-0.41018,0.5794446,2.119595,0.1648349,0.4644059,2.253224,0.05765073,0.4980653,2.213067,-0.4120453,0.6673846,2.108746,-0.2403712,0.8384963,2.076866
2019-12-23 17:42:07:145,-0.1286568,0.175558,2.31814,-0.2914042,0.4062186,2.208995,-0.4484169,0.637165,2.086213,-0.5909567,0.6888021,2.102694,-0.3689161,0.5150763,2.006883,-0.1412267,0.5366719,1.962552,0.0765738,0.4669323,2.118673,0.1018833,0.4528106,2.191383,-0.2550722,0.521963,1.979948,-0.04823262,0.434248,1.991593,-0.2953542,0.6079432,2.033533,-0.3187755,0.6324283,2.037646,-0.2193709,0.1805962,2.321219,-0.08551499,0.4362381,1.966773,0.1180054,0.4344695,2.200063,0.1682334,0.3626947,2.155914,-0.03255057,0.1968054,2.248429,-0.02965785,0.5650985,2.307262,0.2999208,0.5128266,2.443551,0.334617,0.4313328,2.341346,-0.4101761,0.5794513,2.119531,0.1924509,0.4557411,2.267697,0.07670093,0.5058471,2.211107,-0.41175,0.6664875,2.135287,-0.232244,0.8379193,2.0759
2019-12-23 17:42:07:187,-0.1286878,0.1755171,2.318342,-0.2914581,0.4062023,2.208985,-0.4486262,0.6370608,2.085804,-0.5909951,0.6887182,2.102532,-0.3691258,0.5149726,2.006477,-0.1409067,0.5353448,1.965904,0.08245897,0.4661955,2.12082,0.1081933,0.4493479,2.190876,-0.2552844,0.5218575,1.979542,-0.04846603,0.4342372,1.991619,-0.3045925,0.6016269,2.002277,-0.3180116,0.6280254,2.024661,-0.2194123,0.1806183,2.321194,-0.08576354,0.4360468,1.966508,0.1177689,0.4342736,2.199816,0.1680131,0.3624362,2.155719,-0.03257804,0.1968257,2.248462,-0.02965785,0.5650985,2.307262,0.3096269,0.5113752,2.447822,0.3346407,0.4312453,2.341404,-0.4103414,0.579374,2.119266,0.1504161,0.4467675,2.231082,0.07761472,0.5052322,2.206833,-0.4114292,0.6695505,2.110841,-0.2394805,0.8387995,2.07685
2019-12-23 17:42:07:222,-0.1282538,0.174777,2.317641,-0.2913635,0.4059975,2.208597,-0.448642,0.6370625,2.085513,-0.5909365,0.6886427,2.102459,-0.3691424,0.5149745,2.006189,-0.1407197,0.5348243,1.967219,0.08481473,0.4658936,2.1217,0.1112494,0.4479963,2.191597,-0.2553024,0.5218583,1.979254,-0.0485131,0.4342634,1.991596,-0.2948618,0.6083605,2.035718,-0.3193867,0.6323317,2.038264,-0.2187991,0.1796235,2.318909,-0.08540364,0.4366274,1.96529,0.1181347,0.4348489,2.198606,0.1683445,0.3630921,2.154436,-0.03235156,0.1964654,2.247877,-0.02965785,0.5650985,2.307262,0.3140198,0.510718,2.449713,0.3346477,0.4312859,2.341266,-0.4103374,0.5793289,2.118941,0.2048904,0.4554901,2.268691,0.08592397,0.5072218,2.208961,-0.4117387,0.6652091,2.134006,-0.2343829,0.8378261,2.076772
2019-12-23 17:42:07:264,-0.1277328,0.1742091,2.317761,-0.2911443,0.4058545,2.208652,-0.4485331,0.6370763,2.085532,-0.5913134,0.6886166,2.102739,-0.3690348,0.5149883,2.006208,-0.140585,0.5349083,1.967567,0.08513957,0.4659805,2.121986,0.109172,0.4509675,2.192276,-0.2551967,0.5218715,1.979273,-0.04844323,0.4342041,1.991625,-0.3045112,0.6017737,2.001654,-0.3170797,0.6274568,2.024072,-0.2175175,0.1777607,2.316253,-0.08484613,0.4372787,1.964233,0.1186933,0.4354956,2.197554,0.1688855,0.3637521,2.153368,-0.03197608,0.1965303,2.249242,-0.02956995,0.5649825,2.307963,0.3158316,0.5105569,2.450867,0.3348895,0.4312022,2.341612,-0.4102156,0.5793135,2.11896,0.1988009,0.4551892,2.269694,0.08591317,0.5072824,2.208731,-0.4133335,0.6671447,2.109944,-0.2409929,0.8389066,2.074231
2019-12-23 17:42:07:299,-0.1270607,0.1735772,2.318315,-0.2908629,0.4057743,2.208912,-0.4483132,0.6372714,2.085729,-0.5914117,0.6886202,2.102687,-0.3688169,0.5151836,2.006406,-0.1402033,0.534362,1.968988,0.08741274,0.4656506,2.123078,0.1120569,0.4489805,2.19368,-0.2549817,0.522065,1.97947,-0.04831517,0.4341408,1.991616,-0.3044044,0.6016843,2.001603,-0.3173846,0.6277905,2.024693,-0.2166982,0.1767413,2.314727,-0.08436662,0.4378564,1.963786,0.1191708,0.4360688,2.197108,0.1693516,0.3643236,2.15292,-0.03178072,0.1970567,2.251856,-0.02993359,0.5649231,2.307944,0.3154499,0.5106622,2.450967,0.3345196,0.4311987,2.341639,-0.4100075,0.5794203,2.119114,0.150516,0.4747054,2.23423,0.09182769,0.5069994,2.205098,-0.4113625,0.6696258,2.110477,-0.2409187,0.8391657,2.076468
2019-12-23 17:42:07:343,-0.1267693,0.1731405,2.318014,-0.2907721,0.4056504,2.20885,-0.4483077,0.6372696,2.085731,-0.5914231,0.6886587,2.102681,-0.3688116,0.5151818,2.006408,-0.140196,0.5344533,1.969076,0.08740146,0.465729,2.123157,0.1108385,0.4524263,2.195318,-0.2549767,0.5220631,1.979472,-0.04830329,0.4341525,1.991614,-0.2994108,0.6062673,2.018094,-0.3174912,0.6302774,2.033683,-0.2165435,0.1765167,2.314388,-0.08430275,0.4379423,1.963648,0.1192356,0.4361525,2.196972,0.1693984,0.3644619,2.15274,-0.0315407,0.1966912,2.25136,-0.02992466,0.5648983,2.307983,0.3147166,0.5107918,2.450715,0.3345248,0.4312326,2.34161,-0.4099913,0.5794059,2.11911,0.2018908,0.4551976,2.269693,0.08420423,0.506075,2.208111,-0.4113749,0.6690149,2.11942,-0.2354585,0.8394154,2.0874
2019-12-23 17:42:07:388,-0.1267649,0.173126,2.318074,-0.2907775,0.405651,2.208872,-0.4483245,0.6372885,2.085735,-0.5914852,0.6886553,2.102608,-0.3688289,0.5152009,2.006412,-0.140207,0.5344735,1.969147,0.08742967,0.4657513,2.123216,0.1109308,0.4519901,2.195354,-0.2549944,0.522082,1.979477,-0.0483214,0.4341663,1.991607,-0.2975239,0.6070026,2.026289,-0.320035,0.631303,2.034323,-0.2165584,0.176528,2.314385,-0.08431907,0.4379613,1.963651,0.119234,0.4361697,2.196993,0.1693962,0.3644755,2.152761,-0.03155096,0.1967099,2.251397,-0.02978451,0.6161624,2.311403,0.3157391,0.5333089,2.452435,0.3302808,0.4514854,2.340895,-0.4100023,0.5794166,2.119116,0.205071,0.454922,2.270691,0.0861579,0.5055877,2.206335,-0.4114093,0.6689821,2.119587,-0.2371918,0.8388659,2.078535
2019-12-23 17:42:07:428,-0.1276962,0.1744753,2.318696,-0.291155,0.4060714,2.208966,-0.4484602,0.6373525,2.085627,-0.5914328,0.6886663,2.102569,-0.368965,0.5152649,2.006305,-0.140269,0.534204,1.969606,0.08817199,0.4655727,2.123537,0.1121315,0.4486513,2.193495,-0.2551316,0.5221456,1.97937,-0.04847953,0.4342176,1.99161,-0.2968777,0.6072904,2.029547,-0.317234,0.6313524,2.035252,-0.2183002,0.1796803,2.316808,-0.08471556,0.4378186,1.964111,0.1188559,0.4360254,2.197474,0.1690595,0.3641976,2.153349,-0.03246536,0.197678,2.250749,-0.02980987,0.6161624,2.311403,0.3169498,0.5340011,2.452911,0.330342,0.4513317,2.340939,-0.4101692,0.5795299,2.11904,0.1490606,0.4726183,2.229915,0.09089354,0.5049345,2.205344,-0.4121524,0.6667247,2.132915,-0.2337521,0.8383124,2.076643
2019-12-23 17:42:07:490,-0.1276788,0.1744191,2.31805,-0.2911837,0.4060206,2.208809,-0.4485471,0.6373007,2.085547,-0.5913824,0.6886747,2.102509,-0.3690524,0.5152134,2.006226,-0.1403188,0.5342457,1.970006,0.08872218,0.4656402,2.12383,0.1137462,0.45391,2.198617,-0.2552203,0.5220932,1.979291,-0.04854398,0.4342344,1.991583,-0.3042201,0.6023341,2.002204,-0.3179412,0.6279193,2.024918,-0.2182882,0.1797591,2.316788,-0.08477952,0.4378058,1.963992,0.1188191,0.4360122,2.197387,0.1690025,0.3642451,2.153208,-0.03262899,0.1971921,2.247318,-0.07160819,0.6254154,2.297595,0.2854496,0.5391679,2.44012,0.2902482,0.4584042,2.324149,-0.4102438,0.5794804,2.118954,0.205071,0.454922,2.270691,0.0894258,0.5068592,2.207939,-0.4131367,0.6698921,2.108969,-0.2399988,0.8388102,2.074255
2019-12-23 17:42:07:533,-0.1276456,0.1742603,2.318021,-0.2912293,0.4059225,2.208761,-0.4486872,0.6372113,2.085447,-0.5913994,0.6886127,2.10247,-0.3691928,0.5151242,2.006127,-0.142282,0.5367809,1.956181,0.06720561,0.4664115,2.114469,0.0978547,0.4500613,2.185342,-0.2553621,0.5220031,1.979192,-0.04863535,0.4342818,1.991572,-0.2997854,0.6064349,2.017597,-0.3175722,0.6299911,2.032516,-0.2182932,0.1796387,2.316689,-0.08490549,0.4377279,1.963877,0.1186936,0.4359354,2.197271,0.168878,0.3641645,2.153098,-0.03257979,0.1970577,2.24733,0.03258294,0.5462459,2.324769,0.3543311,0.5030003,2.464633,0.3937716,0.4186921,2.364937,-0.410357,0.5793877,2.118867,0.1633122,0.4640374,2.248964,0.06201416,0.5009279,2.215192,-0.4103909,0.6675096,2.120039,-0.2369632,0.8387072,2.075076
2019-12-23 17:42:07:566,-0.1274522,0.1742275,2.317928,-0.2907449,0.4060112,2.208531,-0.4477406,0.6374309,2.084948,-0.5918037,0.6885614,2.102265,-0.3682505,0.515343,2.005629,-0.1398374,0.5347401,1.966314,0.08274463,0.4656823,2.121127,0.1063852,0.4510418,2.190903,-0.2544227,0.5222199,1.978694,-0.04804052,0.4339805,1.991696,-0.3037233,0.6020169,2.00273,-0.3170067,0.6280527,2.026579,-0.2179421,0.1793984,2.315988,-0.08407521,0.4377629,1.963571,0.1195239,0.4359725,2.19697,0.1696958,0.3641919,2.15281,-0.03248,0.1971124,2.247522,-0.07610063,0.5795216,2.299487,0.2716188,0.5216918,2.436637,0.2914235,0.4411591,2.327069,-0.4095401,0.579568,2.118436,0.1515549,0.445493,2.234432,0.07894482,0.5037,2.205488,-0.4137405,0.6695574,2.115625,-0.2387502,0.8401158,2.082842
2019-12-23 17:42:07:585,-0.1274522,0.1742275,2.317928,-0.2907449,0.4060112,2.208531,-0.4477406,0.6374309,2.084948,-0.5918037,0.6885614,2.102265,-0.3682505,0.515343,2.005629,-0.1398374,0.5347401,1.966314,0.08274463,0.4656823,2.121127,0.1063852,0.4510418,2.190903,-0.2544227,0.5222199,1.978694,-0.04804052,0.4339805,1.991696,-0.3037233,0.6020169,2.00273,-0.3170067,0.6280527,2.026579,-0.2179421,0.1793984,2.315988,-0.08407521,0.4377629,1.963571,0.1195239,0.4359725,2.19697,0.1696958,0.3641919,2.15281,-0.03248,0.1971124,2.247522,-0.07610063,0.5795216,2.299487,0.2716188,0.5216918,2.436637,0.2914235,0.4411591,2.327069,-0.4095401,0.579568,2.118436,0.1515549,0.445493,2.234432,0.07894482,0.5037,2.205488,-0.4137405,0.6695574,2.115625,-0.2387502,0.8401158,2.082842
2019-12-23 17:42:07:627,-0.1274661,0.1742361,2.317901,-0.2907632,0.4060195,2.208504,-0.447762,0.6374352,2.084922,-0.591814,0.6885767,2.102259,-0.3682719,0.5153473,2.005603,-0.1409801,0.536028,1.957796,0.07033141,0.4659923,2.115387,0.1006504,0.449746,2.185949,-0.2544443,0.5222241,1.978669,-0.04804868,0.4339858,1.991592,-0.3037288,0.6020201,2.002672,-0.3173728,0.62831,2.024094,-0.2179492,0.1794178,2.31586,-0.08406851,0.4378185,1.963476,0.1195317,0.436028,2.196875,0.1697012,0.3642488,2.152715,-0.03252722,0.1971554,2.247529,0.03616623,0.5477791,2.332597,0.3608594,0.5003952,2.470006,0.3987177,0.4184924,2.369164,-0.4095613,0.5795736,2.118407,0.1608235,0.4595881,2.244849,0.06956135,0.5023198,2.211874,-0.4118314,0.6691937,2.111049,-0.2406491,0.8397077,2.075428
2019-12-23 17:42:07:661,-0.1275597,0.174396,2.317872,-0.2907968,0.4060499,2.20848,-0.4477773,0.6374121,2.084895,-0.5917622,0.6885288,2.102208,-0.3682873,0.5153244,2.005577,-0.1399361,0.5345058,1.965526,0.08173725,0.4654236,2.120538,0.1078,0.4474829,2.188879,-0.2544599,0.5222009,1.978642,-0.04805289,0.4339931,1.991583,-0.3037058,0.6020596,2.002734,-0.3171207,0.6279313,2.02406,-0.2179963,0.1795857,2.315872,-0.08406433,0.4378434,1.963401,0.119537,0.4360531,2.196801,0.1697065,0.3642673,2.152647,-0.03274953,0.1974322,2.247416,0.03616623,0.5477791,2.332597,0.3486267,0.5015166,2.464689,0.3987382,0.4184692,2.369123,-0.409578,0.579564,2.118384,0.1987133,0.4554733,2.268694,0.08172666,0.5051086,2.20683,-0.4140318,0.6696922,2.113463,-0.2418477,0.8397652,2.070641
2019-12-23 17:42:07:700,-0.1275482,0.1739541,2.316934,-0.2909069,0.405908,2.208214,-0.4479254,0.6373638,2.084909,-0.5913082,0.6885785,2.102051,-0.3684359,0.5152763,2.005591,-0.1399921,0.5343605,1.966367,0.08272773,0.4653583,2.121154,0.1079882,0.4474002,2.190512,-0.2546097,0.5221522,1.978657,-0.04811975,0.4341102,1.991565,-0.304515,0.6011697,2.00159,-0.3175738,0.6275182,2.02446,-0.217801,0.1789439,2.314201,-0.0838827,0.4383512,1.962589,0.1197243,0.4365601,2.195994,0.1698534,0.364896,2.151738,-0.03324791,0.1975852,2.246948,-0.07678798,0.5785154,2.297526,0.270531,0.5201938,2.435512,0.2904768,0.440882,2.325819,-0.4097083,0.5795115,2.118343,0.1515556,0.4454896,2.234431,0.07863122,0.5038436,2.205066,-0.4117443,0.6677022,2.1072,-0.2394174,0.8390323,2.076626
