2019-12-23 17:48:37:567, no_human
2019-12-23 17:49:36:360, no_human
2019-12-23 17:49:36:395, no_human
2019-12-23 17:49:36:426, no_human
2019-12-23 17:49:36:454, no_human
2019-12-23 17:49:36:486, no_human
2019-12-23 17:49:36:519, no_human
2019-12-23 17:49:36:553, no_human
2019-12-23 17:49:36:591, no_human
2019-12-23 17:49:36:622, no_human
2019-12-23 17:49:36:650, no_human
2019-12-23 17:49:36:689, no_human
2019-12-23 17:49:36:721, no_human
2019-12-23 17:49:36:750, no_human
2019-12-23 17:49:36:788, no_human
2019-12-23 17:49:36:818, no_human
2019-12-23 17:49:36:851, no_human
2019-12-23 17:49:36:889, no_human
2019-12-23 17:49:36:920, no_human
2019-12-23 17:49:36:953, no_human
2019-12-23 17:49:37:001, no_human
2019-12-23 17:49:37:036, no_human
2019-12-23 17:49:37:068, no_human
2019-12-23 17:49:37:104, no_human
2019-12-23 17:49:37:132, no_human
2019-12-23 17:49:37:168, no_human
2019-12-23 17:49:37:199, no_human
2019-12-23 17:49:37:228, no_human
2019-12-23 17:49:37:259, no_human
2019-12-23 17:49:37:294, no_human
2019-12-23 17:49:37:325, no_human
2019-12-23 17:49:37:360, no_human
2019-12-23 17:49:37:397, no_human
2019-12-23 17:49:37:431, no_human
2019-12-23 17:49:37:459,1.43663,1.6940892.665747
2019-12-23 17:49:37:500,1.446379,1.6925892.6655
2019-12-23 17:49:37:534,1.455217,1.6946242.662953
2019-12-23 17:49:37:584,1.46762,1.6872462.660909
2019-12-23 17:49:37:619,1.475792,1.684952.656108
2019-12-23 17:49:37:651,1.484791,1.6825852.653167
2019-12-23 17:49:37:689,1.490848,1.6799242.650876
2019-12-23 17:49:37:723,1.494401,1.6821382.645446
2019-12-23 17:49:37:760,1.504645,1.6754832.642389
2019-12-23 17:49:37:796,1.509757,1.6731142.637823
2019-12-23 17:49:37:828,1.520362,1.6651562.63428
2019-12-23 17:49:37:860,1.525298,1.6644652.626518
2019-12-23 17:49:37:899,1.529217,1.661122.621794
2019-12-23 17:49:37:935,1.536193,1.6512162.608223
2019-12-23 17:49:37:969,1.535358,1.6436432.602871
2019-12-23 17:49:38:010,1.532497,1.6422.591821
2019-12-23 17:49:38:052,1.516245,1.6512572.565746
2019-12-23 17:49:38:098,1.514469,1.6503412.56042
2019-12-23 17:49:38:139,1.503736,1.6476982.538575
2019-12-23 17:49:38:177,1.496404,1.6247322.53342
2019-12-23 17:49:38:218,1.495262,1.6220482.530787
2019-12-23 17:49:38:250,1.48925,1.6162652.522233
2019-12-23 17:49:38:290,1.49337,1.6046662.501985
2019-12-23 17:49:38:324,1.488245,1.6021962.49444
2019-12-23 17:49:38:364,1.49199,1.6031932.485096
2019-12-23 17:49:38:402,1.451322,1.6091972.442627
2019-12-23 17:49:38:441,1.452369,1.6121582.439924
2019-12-23 17:49:38:485,1.455819,1.6264842.423189
2019-12-23 17:49:38:526,1.447377,1.6283192.414015
2019-12-23 17:49:38:561,1.408015,1.594132.438055
2019-12-23 17:49:38:595,1.414396,1.607412.428607
2019-12-23 17:49:38:627,1.416803,1.6216062.417847
2019-12-23 17:49:38:665,1.327954,1.5954652.381439
2019-12-23 17:49:38:699,1.395998,1.6195482.363075
2019-12-23 17:49:38:731,1.398955,1.6237612.357523
2019-12-23 17:49:38:767,1.39973,1.6265812.354089
2019-12-23 17:49:38:801,1.399105,1.6277172.351495
2019-12-23 17:49:38:833,1.373464,1.6057922.327875
2019-12-23 17:49:38:886,1.369939,1.5946372.333
2019-12-23 17:49:38:927,1.361137,1.5912362.324874
2019-12-23 17:49:38:962,1.345731,1.5220092.344502
2019-12-23 17:49:39:005,1.339908,1.5277612.35744
2019-12-23 17:49:39:037,1.35794,1.4884372.3256
2019-12-23 17:49:39:084,1.3557,1.4817952.324467
2019-12-23 17:49:39:118,1.355464,1.4816892.312244
2019-12-23 17:49:39:155,1.334397,1.4528162.322101
2019-12-23 17:49:39:199,1.325359,1.4537692.327461
2019-12-23 17:49:39:238,1.328741,1.4759152.329922
2019-12-23 17:49:39:283,1.31505,1.4130992.326495
2019-12-23 17:49:39:318,1.315083,1.4073292.322042
2019-12-23 17:49:39:350,1.317372,1.3994182.313241
2019-12-23 17:49:39:387,1.322964,1.3798632.30004
2019-12-23 17:49:39:422,1.324601,1.3817812.296591
2019-12-23 17:49:39:454,1.35788,1.3434182.261156
2019-12-23 17:49:39:493,1.316528,1.4112822.287418
2019-12-23 17:49:39:530,1.320116,1.3129792.257885
2019-12-23 17:49:39:570,1.322342,1.3150482.25505
2019-12-23 17:49:39:605,1.310062,1.1072412.217554
2019-12-23 17:49:39:638,1.093318,0.7405232.396023
2019-12-23 17:49:39:683,0,1.10.32
2019-12-23 17:49:39:717,0,1.10.32
2019-12-23 17:49:39:751,0,1.10.32
2019-12-23 17:49:39:787,0,1.10.32
2019-12-23 17:49:39:820,0,1.10.32
2019-12-23 17:49:39:852,0,1.10.32
2019-12-23 17:49:39:889,0,1.10.32
2019-12-23 17:49:39:926,0,1.10.32
2019-12-23 17:49:39:971,0,1.10.32
2019-12-23 17:49:40:019,0,1.10.32
2019-12-23 17:49:40:055,0,1.10.32
2019-12-23 17:49:40:096,0,1.10.32
2019-12-23 17:49:40:130,0,1.10.32
2019-12-23 17:49:40:172,0,1.10.32
2019-12-23 17:49:40:207,0,1.10.32
2019-12-23 17:49:40:253,0,1.10.32
2019-12-23 17:49:40:303,0,1.10.32
2019-12-23 17:49:40:352,0,1.10.32
2019-12-23 17:49:40:396,0,1.10.32
2019-12-23 17:49:40:433,0,1.10.32
2019-12-23 17:49:40:473,0,1.10.32
2019-12-23 17:49:40:517,0,1.10.32
2019-12-23 17:49:40:553,0,1.10.32
2019-12-23 17:49:40:601,0,1.10.32
2019-12-23 17:49:40:654, no_human
2019-12-23 17:49:40:700, no_human
2019-12-23 17:49:40:732, no_human
2019-12-23 17:49:40:761, no_human
2019-12-23 17:49:40:796, no_human
2019-12-23 17:49:40:824, no_human
2019-12-23 17:49:40:851, no_human
2019-12-23 17:49:40:889, no_human
2019-12-23 17:49:40:922, no_human
2019-12-23 17:49:40:952, no_human
2019-12-23 17:49:40:990, no_human
2019-12-23 17:49:41:020, no_human
2019-12-23 17:49:41:050, no_human
2019-12-23 17:49:41:088, no_human
2019-12-23 17:49:41:121, no_human
2019-12-23 17:49:41:150, no_human
2019-12-23 17:49:41:185, no_human
2019-12-23 17:49:41:195, no_human
2019-12-23 17:49:41:228, no_human
2019-12-23 17:49:41:256, no_human
2019-12-23 17:49:41:289, no_human
2019-12-23 17:49:41:318, no_human
2019-12-23 17:49:41:350, no_human
2019-12-23 17:49:41:389, no_human
2019-12-23 17:49:41:427, no_human
2019-12-23 17:49:41:470, no_human
2019-12-23 17:49:41:513, no_human
2019-12-23 17:49:41:522, no_human
2019-12-23 17:49:41:557, no_human
2019-12-23 17:49:41:589, no_human
2019-12-23 17:49:41:619, no_human
2019-12-23 17:49:41:651, no_human
2019-12-23 17:49:41:686, no_human
2019-12-23 17:49:41:714, no_human
2019-12-23 17:49:41:723, no_human
2019-12-23 17:49:41:759, no_human
2019-12-23 17:49:41:796, no_human
2019-12-23 17:49:41:825, no_human
2019-12-23 17:49:41:852, no_human
2019-12-23 17:49:41:890, no_human
2019-12-23 17:49:41:921, no_human
2019-12-23 17:49:41:951, no_human
2019-12-23 17:49:41:992, no_human
2019-12-23 17:49:42:020, no_human
2019-12-23 17:49:42:049, no_human
2019-12-23 17:49:42:088, no_human
2019-12-23 17:49:42:119, no_human
2019-12-23 17:49:42:150, no_human
2019-12-23 17:49:42:189, no_human
2019-12-23 17:49:42:219, no_human
2019-12-23 17:49:42:250, no_human
2019-12-23 17:49:42:289, no_human
2019-12-23 17:49:42:319, no_human
2019-12-23 17:49:42:351, no_human
2019-12-23 17:49:42:387, no_human
2019-12-23 17:49:42:415, no_human
2019-12-23 17:49:42:451, no_human
2019-12-23 17:49:42:487, no_human
2019-12-23 17:49:42:520, no_human
2019-12-23 17:49:42:555, no_human
2019-12-23 17:49:42:621, no_human
2019-12-23 17:49:42:653, no_human
2019-12-23 17:49:42:689, no_human
2019-12-23 17:49:42:719, no_human
2019-12-23 17:49:42:751, no_human
2019-12-23 17:49:42:792, no_human
2019-12-23 17:49:42:822, no_human
2019-12-23 17:49:42:856, no_human
2019-12-23 17:49:42:895, no_human
2019-12-23 17:49:42:933, no_human
2019-12-23 17:49:42:969, no_human
2019-12-23 17:49:43:003, no_human
2019-12-23 17:49:43:033, no_human
2019-12-23 17:49:43:062, no_human
2019-12-23 17:49:43:096, no_human
2019-12-23 17:49:43:125, no_human
2019-12-23 17:49:43:154, no_human
2019-12-23 17:49:43:186, no_human
2019-12-23 17:49:43:215, no_human
2019-12-23 17:49:43:221, no_human
2019-12-23 17:49:43:257, no_human
2019-12-23 17:49:43:290, no_human
2019-12-23 17:49:43:320, no_human
2019-12-23 17:49:43:350, no_human
2019-12-23 17:49:43:385, no_human
2019-12-23 17:49:43:401, no_human
2019-12-23 17:49:43:417, no_human
2019-12-23 17:49:43:450, no_human
2019-12-23 17:49:43:482, no_human
2019-12-23 17:49:43:488, no_human
2019-12-23 17:49:43:526, no_human
2019-12-23 17:49:43:552, no_human
2019-12-23 17:49:43:586, no_human
2019-12-23 17:49:43:615, no_human
2019-12-23 17:49:43:622, no_human
2019-12-23 17:49:43:661, no_human
2019-12-23 17:49:43:703, no_human
2019-12-23 17:49:43:735, no_human
2019-12-23 17:49:43:763, no_human
2019-12-23 17:49:43:794, no_human
2019-12-23 17:49:43:821, no_human
2019-12-23 17:49:43:850, no_human
2019-12-23 17:49:43:880, no_human
2019-12-23 17:49:43:884, no_human
2019-12-23 17:49:43:922, no_human
2019-12-23 17:49:43:950, no_human
2019-12-23 17:49:43:991, no_human
2019-12-23 17:49:44:022, no_human
2019-12-23 17:49:44:053, no_human
2019-12-23 17:49:44:090, no_human
2019-12-23 17:49:44:116, no_human
2019-12-23 17:49:44:151, no_human
2019-12-23 17:49:44:187, no_human
2019-12-23 17:49:44:217, no_human
2019-12-23 17:49:44:250, no_human
2019-12-23 17:49:44:284, no_human
2019-12-23 17:49:44:318, no_human
2019-12-23 17:49:44:351, no_human
2019-12-23 17:49:44:384, no_human
2019-12-23 17:49:44:419, no_human
2019-12-23 17:49:44:450, no_human
2019-12-23 17:49:44:484, no_human
2019-12-23 17:49:44:518, no_human
2019-12-23 17:49:44:551, no_human
2019-12-23 17:49:44:584, no_human
2019-12-23 17:49:44:617, no_human
2019-12-23 17:49:44:650, no_human
2019-12-23 17:49:44:685, no_human
2019-12-23 17:49:44:717, no_human
2019-12-23 17:49:44:750, no_human
2019-12-23 17:49:44:789, no_human
2019-12-23 17:49:44:823, no_human
2019-12-23 17:49:44:852, no_human
2019-12-23 17:49:44:889, no_human
2019-12-23 17:49:44:917, no_human
2019-12-23 17:49:44:950, no_human
2019-12-23 17:49:44:989, no_human
2019-12-23 17:49:45:017, no_human
2019-12-23 17:49:45:052, no_human
2019-12-23 17:49:45:102, no_human
2019-12-23 17:49:45:133, no_human
2019-12-23 17:49:45:162, no_human
2019-12-23 17:49:45:190, no_human
2019-12-23 17:49:45:217, no_human
2019-12-23 17:49:45:250, no_human
2019-12-23 17:49:45:284, no_human
2019-12-23 17:49:45:317, no_human
2019-12-23 17:49:45:350, no_human
2019-12-23 17:49:45:384, no_human
2019-12-23 17:49:45:417, no_human
2019-12-23 17:49:45:450, no_human
2019-12-23 17:49:45:488, no_human
2019-12-23 17:49:45:517, no_human
2019-12-23 17:49:45:551, no_human
2019-12-23 17:49:45:590, no_human
2019-12-23 17:49:45:618, no_human
2019-12-23 17:49:45:651, no_human
2019-12-23 17:49:45:683, no_human
2019-12-23 17:49:45:690, no_human
2019-12-23 17:49:45:724, no_human
2019-12-23 17:49:45:749, no_human
2019-12-23 17:49:45:787, no_human
2019-12-23 17:49:45:817, no_human
2019-12-23 17:49:45:851, no_human
2019-12-23 17:49:45:892, no_human
2019-12-23 17:49:45:919, no_human
2019-12-23 17:49:45:952, no_human
2019-12-23 17:49:45:990, no_human
2019-12-23 17:49:46:019, no_human
2019-12-23 17:49:46:052, no_human
2019-12-23 17:49:46:089, no_human
2019-12-23 17:49:46:120, no_human
2019-12-23 17:49:46:151, no_human
2019-12-23 17:49:46:189, no_human
2019-12-23 17:49:46:219, no_human
2019-12-23 17:49:46:249, no_human
2019-12-23 17:49:46:286, no_human
2019-12-23 17:49:46:317, no_human
2019-12-23 17:49:46:350, no_human
2019-12-23 17:49:46:388, no_human
2019-12-23 17:49:46:418, no_human
2019-12-23 17:49:46:450, no_human
2019-12-23 17:49:46:485, no_human
2019-12-23 17:49:46:519, no_human
2019-12-23 17:49:46:550, no_human
2019-12-23 17:49:46:584, no_human
2019-12-23 17:49:46:592, no_human
2019-12-23 17:49:46:626, no_human
2019-12-23 17:49:46:653, no_human
2019-12-23 17:49:46:688, no_human
2019-12-23 17:49:46:718, no_human
2019-12-23 17:49:46:750, no_human
2019-12-23 17:49:46:787, no_human
2019-12-23 17:49:46:816, no_human
2019-12-23 17:49:46:840, no_human
2019-12-23 17:49:46:845, no_human
2019-12-23 17:49:46:886, no_human
2019-12-23 17:49:46:917, no_human
2019-12-23 17:49:46:951, no_human
2019-12-23 17:49:46:985, no_human
2019-12-23 17:49:47:018, no_human
2019-12-23 17:49:47:053, no_human
2019-12-23 17:49:47:091, no_human
2019-12-23 17:49:47:125, no_human
2019-12-23 17:49:47:157, no_human
2019-12-23 17:49:47:198, no_human
2019-12-23 17:49:47:228, no_human
2019-12-23 17:49:47:257, no_human
2019-12-23 17:49:47:302, no_human
2019-12-23 17:49:47:330, no_human
2019-12-23 17:49:47:358, no_human
2019-12-23 17:49:47:393, no_human
2019-12-23 17:49:47:421, no_human
2019-12-23 17:49:47:450, no_human
2019-12-23 17:49:47:489, no_human
2019-12-23 17:49:47:518, no_human
2019-12-23 17:49:47:549, no_human
2019-12-23 17:49:47:587, no_human
2019-12-23 17:49:47:616, no_human
2019-12-23 17:49:47:641, no_human
2019-12-23 17:49:47:645, no_human
2019-12-23 17:49:47:684, no_human
2019-12-23 17:49:47:717, no_human
2019-12-23 17:49:47:750, no_human
2019-12-23 17:49:47:783, no_human
2019-12-23 17:49:47:791, no_human
2019-12-23 17:49:47:825, no_human
2019-12-23 17:49:47:850, no_human
2019-12-23 17:49:47:888, no_human
2019-12-23 17:49:47:917, no_human
2019-12-23 17:49:47:950, no_human
2019-12-23 17:49:47:984, no_human
2019-12-23 17:49:48:018, no_human
2019-12-23 17:49:48:050, no_human
2019-12-23 17:49:48:088, no_human
2019-12-23 17:49:48:118, no_human
2019-12-23 17:49:48:152, no_human
2019-12-23 17:49:48:187, no_human
2019-12-23 17:49:48:221, no_human
2019-12-23 17:49:48:251, no_human
2019-12-23 17:49:48:289, no_human
2019-12-23 17:49:48:318, no_human
2019-12-23 17:49:48:351, no_human
2019-12-23 17:49:48:388, no_human
2019-12-23 17:49:48:417, no_human
2019-12-23 17:49:48:450, no_human
2019-12-23 17:49:48:487, no_human
2019-12-23 17:49:48:517, no_human
2019-12-23 17:49:48:552, no_human
2019-12-23 17:49:48:587, no_human
2019-12-23 17:49:48:619, no_human
2019-12-23 17:49:48:651, no_human
2019-12-23 17:49:48:690, no_human
2019-12-23 17:49:48:723, no_human
2019-12-23 17:49:48:751, no_human
2019-12-23 17:49:48:789, no_human
2019-12-23 17:49:48:822, no_human
2019-12-23 17:49:48:854, no_human
2019-12-23 17:49:48:894, no_human
2019-12-23 17:49:48:927, no_human
2019-12-23 17:49:48:959, no_human
2019-12-23 17:49:48:996, no_human
2019-12-23 17:49:49:028, no_human
2019-12-23 17:49:49:060, no_human
2019-12-23 17:49:49:102, no_human
2019-12-23 17:49:49:138, no_human
2019-12-23 17:49:49:190, no_human
2019-12-23 17:49:49:226, no_human
2019-12-23 17:49:49:259, no_human
2019-12-23 17:49:49:308, no_human
2019-12-23 17:49:49:352, no_human
2019-12-23 17:49:49:403, no_human
2019-12-23 17:49:49:478, no_human
2019-12-23 17:49:49:521, no_human
2019-12-23 17:49:49:559, no_human
2019-12-23 17:49:49:605, no_human
2019-12-23 17:49:49:636, no_human
2019-12-23 17:49:49:671, no_human
2019-12-23 17:49:49:706, no_human
2019-12-23 17:49:49:737, no_human
2019-12-23 17:49:49:768, no_human
2019-12-23 17:49:49:803, no_human
2019-12-23 17:49:49:834, no_human
2019-12-23 17:49:49:871, no_human
2019-12-23 17:49:49:905, no_human
2019-12-23 17:49:49:934, no_human
2019-12-23 17:49:49:967, no_human
2019-12-23 17:49:50:019, no_human
2019-12-23 17:49:50:053, no_human
2019-12-23 17:49:50:091, no_human
2019-12-23 17:49:50:122, no_human
2019-12-23 17:49:50:155, no_human
2019-12-23 17:49:50:192, no_human
2019-12-23 17:49:50:226, no_human
2019-12-23 17:49:50:260, no_human
2019-12-23 17:49:50:302, no_human
2019-12-23 17:49:50:334, no_human
2019-12-23 17:49:50:372, no_human
2019-12-23 17:49:50:406, no_human
2019-12-23 17:49:50:436, no_human
2019-12-23 17:49:50:465, no_human
2019-12-23 17:49:50:509, no_human
2019-12-23 17:49:50:571, no_human
2019-12-23 17:49:50:620, no_human
2019-12-23 17:49:50:655, no_human
2019-12-23 17:49:50:696, no_human
2019-12-23 17:49:50:730, no_human
2019-12-23 17:49:50:763, no_human
2019-12-23 17:49:50:798, no_human
2019-12-23 17:49:50:830, no_human
2019-12-23 17:49:50:861, no_human
2019-12-23 17:49:50:899, no_human
2019-12-23 17:49:50:930, no_human
2019-12-23 17:49:50:960, no_human
2019-12-23 17:49:50:997, no_human
2019-12-23 17:49:51:028, no_human
2019-12-23 17:49:51:059, no_human
2019-12-23 17:49:51:102, no_human
2019-12-23 17:49:51:132, no_human
2019-12-23 17:49:51:165, no_human
2019-12-23 17:49:51:204, no_human
2019-12-23 17:49:51:231, no_human
2019-12-23 17:49:51:261, no_human
2019-12-23 17:49:51:301, no_human
2019-12-23 17:49:51:332, no_human
2019-12-23 17:49:51:370, no_human
2019-12-23 17:49:51:409, no_human
2019-12-23 17:49:51:452, no_human
2019-12-23 17:49:51:499, no_human
2019-12-23 17:49:51:531, no_human
2019-12-23 17:49:51:562, no_human
2019-12-23 17:49:51:602, no_human
2019-12-23 17:49:51:635, no_human
2019-12-23 17:49:51:687, no_human
2019-12-23 17:49:51:733, no_human
2019-12-23 17:49:51:766, no_human
2019-12-23 17:49:51:826, no_human
2019-12-23 17:49:51:857, no_human
2019-12-23 17:49:51:890, no_human
2019-12-23 17:49:51:919, no_human
2019-12-23 17:49:51:950, no_human
2019-12-23 17:49:51:986, no_human
2019-12-23 17:49:52:020, no_human
2019-12-23 17:49:52:050, no_human
2019-12-23 17:49:52:084, no_human
2019-12-23 17:49:52:091, no_human
2019-12-23 17:49:52:129, no_human
2019-12-23 17:49:52:157, no_human
2019-12-23 17:49:52:192, no_human
2019-12-23 17:49:52:221, no_human
2019-12-23 17:49:52:250, no_human
2019-12-23 17:49:52:287, no_human
2019-12-23 17:49:52:319, no_human
2019-12-23 17:49:52:350, no_human
2019-12-23 17:49:52:386, no_human
2019-12-23 17:49:52:419, no_human
2019-12-23 17:49:52:452, no_human
2019-12-23 17:49:52:487, no_human
2019-12-23 17:49:52:520, no_human
2019-12-23 17:49:52:552, no_human
2019-12-23 17:49:52:591, no_human
2019-12-23 17:49:52:624, no_human
2019-12-23 17:49:52:657, no_human
2019-12-23 17:49:52:691, no_human
2019-12-23 17:49:52:719, no_human
2019-12-23 17:49:52:750, no_human
2019-12-23 17:49:52:787, no_human
2019-12-23 17:49:52:819, no_human
2019-12-23 17:49:52:851, no_human
2019-12-23 17:49:52:891, no_human
2019-12-23 17:49:52:926, no_human
2019-12-23 17:49:52:956, no_human
2019-12-23 17:49:52:987, no_human
2019-12-23 17:49:53:019, no_human
2019-12-23 17:49:53:050, no_human
2019-12-23 17:49:53:082, no_human
2019-12-23 17:49:53:091, no_human
2019-12-23 17:49:53:126, no_human
2019-12-23 17:49:53:154, no_human
2019-12-23 17:49:53:187, no_human
2019-12-23 17:49:53:218,1.429036,1.4648412.487953
2019-12-23 17:49:53:250,1.483759,1.4705112.478104
2019-12-23 17:49:53:288,1.476071,1.4675852.465892
2019-12-23 17:49:53:328,1.445186,1.4595212.456646
2019-12-23 17:49:53:359,1.439261,1.463472.455492
2019-12-23 17:49:53:394,1.389576,1.4117082.465445
2019-12-23 17:49:53:426,1.381142,1.4050642.453725
2019-12-23 17:49:53:459,1.374757,1.399342.440477
2019-12-23 17:49:53:499,1.364535,1.3978282.413229
2019-12-23 17:49:53:536,1.355982,1.3994012.387607
2019-12-23 17:49:53:572,1.350834,1.4160792.372457
2019-12-23 17:49:53:616,1.348104,1.4489822.356817
2019-12-23 17:49:53:659,1.340884,1.4507182.344306
2019-12-23 17:49:53:704,1.323001,1.4568772.315764
2019-12-23 17:49:53:751,1.314062,1.4579962.303035
2019-12-23 17:49:53:791,1.310985,1.4032182.287131
2019-12-23 17:49:53:827,1.306352,1.4016842.280286
2019-12-23 17:49:53:860,1.30171,1.4165952.270716
2019-12-23 17:49:53:904,1.291957,1.4151362.254861
2019-12-23 17:49:53:952,1.284776,1.4146732.24588
2019-12-23 17:49:54:004,1.271739,1.4220062.24236
2019-12-23 17:49:54:052,1.276569,1.4075322.226993
2019-12-23 17:49:54:093,1.271413,1.4038212.22249
2019-12-23 17:49:54:126,1.270095,1.4102322.218108
2019-12-23 17:49:54:162,1.265321,1.4406362.215566
2019-12-23 17:49:54:196,1.264435,1.4402792.208353
2019-12-23 17:49:54:228,1.261668,1.4377952.201645
2019-12-23 17:49:54:259,1.261668,1.4377952.201645
2019-12-23 17:49:54:296,1.255675,1.4452582.18836
2019-12-23 17:49:54:329,1.250044,1.4319032.183811
2019-12-23 17:49:54:363,1.252833,1.4473842.174359
2019-12-23 17:49:54:404,1.249465,1.4139742.172565
2019-12-23 17:49:54:451,1.229697,1.2385812.17655
2019-12-23 17:49:54:492,1.23738,1.3674722.171902
2019-12-23 17:49:54:527,1.22585,1.3009382.164715
2019-12-23 17:49:54:560,1.216084,1.2906992.175677
2019-12-23 17:49:54:602,1.210042,1.121082.152129
2019-12-23 17:49:54:637,1.218008,1.3452442.158665
2019-12-23 17:49:54:685,1.217222,1.0451952.154304
2019-12-23 17:49:54:727,1.020908,0.70831022.278783
2019-12-23 17:49:54:765,0,1.10.32
2019-12-23 17:49:54:819,0,1.10.32
2019-12-23 17:49:54:853,0,1.10.32
2019-12-23 17:49:54:894,0,1.10.32
2019-12-23 17:49:54:929,0,1.10.32
2019-12-23 17:49:54:964,0,1.10.32
2019-12-23 17:49:55:010,0,1.10.32
2019-12-23 17:49:55:050,0,1.10.32
2019-12-23 17:49:55:097,0,1.10.32
2019-12-23 17:49:55:160,0,1.10.32
2019-12-23 17:49:55:211,0,1.10.32
2019-12-23 17:49:55:249,0,1.10.32
2019-12-23 17:49:55:288,0,1.10.32
2019-12-23 17:49:55:324,0,1.10.32
2019-12-23 17:49:55:360,0,1.10.32
2019-12-23 17:49:55:396,0,1.10.32
2019-12-23 17:49:55:428,0,1.10.32
2019-12-23 17:49:55:464,0,1.10.32
2019-12-23 17:49:55:506,0,1.10.32
2019-12-23 17:49:55:544,0,1.10.32
2019-12-23 17:49:55:587,0,1.10.32
2019-12-23 17:49:55:621,0,1.10.32
2019-12-23 17:49:55:656,0,1.10.32
2019-12-23 17:49:55:702,0,1.10.32
2019-12-23 17:49:55:753, no_human
2019-12-23 17:49:55:790, no_human
2019-12-23 17:49:55:819, no_human
2019-12-23 17:49:55:850, no_human
2019-12-23 17:49:55:888, no_human
2019-12-23 17:49:55:928, no_human
2019-12-23 17:49:55:957, no_human
2019-12-23 17:49:55:989, no_human
2019-12-23 17:49:56:018, no_human
2019-12-23 17:49:56:051, no_human
2019-12-23 17:49:56:090, no_human
2019-12-23 17:49:56:119, no_human
2019-12-23 17:49:56:154, no_human
2019-12-23 17:49:56:190, no_human
2019-12-23 17:49:56:256, no_human
2019-12-23 17:49:56:298, no_human
2019-12-23 17:49:56:330, no_human
2019-12-23 17:49:56:359, no_human
2019-12-23 17:49:56:394, no_human
2019-12-23 17:49:56:422, no_human
2019-12-23 17:49:56:450, no_human
2019-12-23 17:49:56:486, no_human
2019-12-23 17:49:56:519, no_human
2019-12-23 17:49:56:550, no_human
2019-12-23 17:49:56:589, no_human
2019-12-23 17:49:56:619, no_human
2019-12-23 17:49:56:650, no_human
2019-12-23 17:49:56:691, no_human
2019-12-23 17:49:56:723, no_human
2019-12-23 17:49:56:752, no_human
2019-12-23 17:49:56:791, no_human
2019-12-23 17:49:56:821, no_human
2019-12-23 17:49:56:850, no_human
2019-12-23 17:49:56:891, no_human
2019-12-23 17:49:56:921, no_human
2019-12-23 17:49:56:950, no_human
2019-12-23 17:49:56:985, no_human
2019-12-23 17:49:57:004, no_human
2019-12-23 17:49:57:023, no_human
2019-12-23 17:49:57:054, no_human
2019-12-23 17:49:57:087, no_human
2019-12-23 17:49:57:118, no_human
2019-12-23 17:49:57:150, no_human
2019-12-23 17:49:57:189, no_human
2019-12-23 17:49:57:218, no_human
2019-12-23 17:49:57:251, no_human
2019-12-23 17:49:57:288, no_human
2019-12-23 17:49:57:318, no_human
2019-12-23 17:49:57:351, no_human
2019-12-23 17:49:57:398, no_human
2019-12-23 17:49:57:435, no_human
2019-12-23 17:49:57:466, no_human
2019-12-23 17:49:57:500, no_human
2019-12-23 17:49:57:529, no_human
2019-12-23 17:49:57:559, no_human
2019-12-23 17:49:57:593, no_human
2019-12-23 17:49:57:619, no_human
2019-12-23 17:49:57:650, no_human
2019-12-23 17:49:57:683, no_human
2019-12-23 17:49:57:712, no_human
2019-12-23 17:49:57:717, no_human
2019-12-23 17:49:57:755, no_human
2019-12-23 17:49:57:790, no_human
2019-12-23 17:49:57:819, no_human
2019-12-23 17:49:57:850, no_human
2019-12-23 17:49:57:886, no_human
2019-12-23 17:49:57:918, no_human
2019-12-23 17:49:57:951, no_human
2019-12-23 17:49:57:982, no_human
2019-12-23 17:49:57:987, no_human
2019-12-23 17:49:58:024, no_human
2019-12-23 17:49:58:051, no_human
2019-12-23 17:49:58:087, no_human
2019-12-23 17:49:58:118, no_human
2019-12-23 17:49:58:150, no_human
2019-12-23 17:49:58:184, no_human
2019-12-23 17:49:58:213, no_human
2019-12-23 17:49:58:221, no_human
2019-12-23 17:49:58:256, no_human
2019-12-23 17:49:58:287, no_human
2019-12-23 17:49:58:318, no_human
2019-12-23 17:49:58:352, no_human
2019-12-23 17:49:58:385, no_human
2019-12-23 17:49:58:414, no_human
2019-12-23 17:49:58:420, no_human
2019-12-23 17:49:58:456, no_human
2019-12-23 17:49:58:494, no_human
2019-12-23 17:49:58:525, no_human
2019-12-23 17:49:58:558, no_human
2019-12-23 17:49:58:594, no_human
2019-12-23 17:49:58:623, no_human
2019-12-23 17:49:58:650, no_human
2019-12-23 17:49:58:688, no_human
2019-12-23 17:49:58:713, no_human
2019-12-23 17:49:58:721, no_human
2019-12-23 17:49:58:756, no_human
2019-12-23 17:49:58:788, no_human
2019-12-23 17:49:58:820, no_human
2019-12-23 17:49:58:851, no_human
2019-12-23 17:49:58:886, no_human
2019-12-23 17:49:58:914, no_human
2019-12-23 17:49:58:921, no_human
2019-12-23 17:49:58:955, no_human
2019-12-23 17:49:58:987, no_human
2019-12-23 17:49:59:014, no_human
2019-12-23 17:49:59:021, no_human
2019-12-23 17:49:59:056, no_human
2019-12-23 17:49:59:086, no_human
2019-12-23 17:49:59:114, no_human
2019-12-23 17:49:59:123, no_human
2019-12-23 17:49:59:158, no_human
2019-12-23 17:49:59:194, no_human
2019-12-23 17:49:59:221, no_human
2019-12-23 17:49:59:250, no_human
