2019-12-10 22:21:52:785, no_human
2019-12-10 22:21:52:795, no_human
2019-12-10 22:21:53:056, no_human
2019-12-10 22:21:53:126, no_human
2019-12-10 22:21:53:143, no_human
2019-12-10 22:21:53:159, no_human
2019-12-10 22:21:53:175, no_human
2019-12-10 22:21:53:192, no_human
2019-12-10 22:21:53:208, no_human
2019-12-10 22:21:53:225, no_human
2019-12-10 22:21:53:243, no_human
2019-12-10 22:21:53:282, no_human
2019-12-10 22:21:53:301, no_human
2019-12-10 22:21:53:313, no_human
2019-12-10 22:21:53:337, no_human
2019-12-10 22:21:53:343, no_human
2019-12-10 22:21:53:359, no_human
2019-12-10 22:21:53:375, no_human
2019-12-10 22:21:53:414, no_human
2019-12-10 22:21:53:438, no_human
2019-12-10 22:21:53:443, no_human
2019-12-10 22:21:53:482, no_human
2019-12-10 22:21:53:506, no_human
2019-12-10 22:21:53:511, no_human
2019-12-10 22:21:53:549, no_human
2019-12-10 22:21:53:583, no_human
2019-12-10 22:21:53:617, no_human
2019-12-10 22:21:53:651, no_human
2019-12-10 22:21:53:683, no_human
2019-12-10 22:21:53:717, no_human
2019-12-10 22:21:53:750, no_human
2019-12-10 22:21:53:785, no_human
2019-12-10 22:21:53:815, no_human
2019-12-10 22:21:53:849, no_human
2019-12-10 22:21:53:888, no_human
2019-12-10 22:21:53:916, no_human
2019-12-10 22:21:53:952, no_human
2019-12-10 22:21:53:983, no_human
2019-12-10 22:21:54:017, no_human
2019-12-10 22:21:54:052, no_human
2019-12-10 22:21:54:087, no_human
2019-12-10 22:21:54:117, no_human
2019-12-10 22:21:54:152, no_human
2019-12-10 22:21:54:184, no_human
2019-12-10 22:21:54:217, no_human
2019-12-10 22:21:54:253, no_human
2019-12-10 22:21:54:282, no_human
2019-12-10 22:21:54:306, no_human
2019-12-10 22:21:54:309, no_human
2019-12-10 22:21:54:348, no_human
2019-12-10 22:21:54:384, no_human
2019-12-10 22:21:54:416, no_human
2019-12-10 22:21:54:457, no_human
2019-12-10 22:21:54:494, no_human
2019-12-10 22:21:54:540, no_human
2019-12-10 22:21:54:576, no_human
2019-12-10 22:21:54:610, no_human
2019-12-10 22:21:54:654, no_human
2019-12-10 22:21:54:682, no_human
2019-12-10 22:21:54:705, no_human
2019-12-10 22:21:54:709, no_human
2019-12-10 22:22:33:030,3.496537,2.66297
2019-12-10 22:22:33:085,3.496581,2.662982
2019-12-10 22:22:33:125,3.496565,2.662971
2019-12-10 22:22:33:167,3.496656,2.66305
2019-12-10 22:22:33:211,3.496631,2.662953
2019-12-10 22:22:33:255,3.496571,2.662978
2019-12-10 22:22:33:297,3.49643,2.663263
2019-12-10 22:22:33:338,3.496258,2.663731
2019-12-10 22:22:33:393,3.496152,2.663803
2019-12-10 22:22:33:433,3.49615,2.663802
2019-12-10 22:22:33:474,3.496306,2.66369
2019-12-10 22:22:33:521,3.496434,2.663448
2019-12-10 22:22:33:560,3.496721,2.662962
2019-12-10 22:22:33:605,3.496986,2.662735
2019-12-10 22:22:33:641,3.497372,2.662628
2019-12-10 22:22:33:687,3.497741,2.662535
2019-12-10 22:22:33:739,3.498661,2.661934
2019-12-10 22:22:33:786,3.499252,2.660851
2019-12-10 22:22:33:832,3.499281,2.660735
2019-12-10 22:22:33:874,3.499745,2.659451
2019-12-10 22:22:33:920,3.499858,2.658629
2019-12-10 22:22:33:965,3.499774,2.657428
2019-12-10 22:22:34:014,3.499489,2.652657
2019-12-10 22:22:34:058,3.499413,2.650724
2019-12-10 22:22:34:099,3.499367,2.648581
2019-12-10 22:22:34:136,3.498139,2.643302
2019-12-10 22:22:34:173,3.497306,2.640877
2019-12-10 22:22:34:222,3.496411,2.635416
2019-12-10 22:22:34:270,3.494203,2.625722
2019-12-10 22:22:34:323,3.49323,2.618456
2019-12-10 22:22:34:365,3.492747,2.61455
2019-12-10 22:22:34:419,3.490783,2.598678
2019-12-10 22:22:34:470,3.490068,2.592275
2019-12-10 22:22:34:518,3.487897,2.572803
2019-12-10 22:22:34:557,3.487339,2.565638
2019-12-10 22:22:34:597,3.486656,2.553838
2019-12-10 22:22:34:640,3.48588,2.548369
2019-12-10 22:22:34:706,3.482146,2.518988
2019-12-10 22:22:34:754,3.481381,2.506042
2019-12-10 22:22:34:799,3.480741,2.500737
2019-12-10 22:22:34:839,3.480648,2.486527
2019-12-10 22:22:34:884,3.480884,2.480722
2019-12-10 22:22:34:923,3.481793,2.475215
2019-12-10 22:22:34:965,3.482785,2.471579
2019-12-10 22:22:35:008,3.484207,2.463844
2019-12-10 22:22:35:057,3.485249,2.461389
2019-12-10 22:22:35:096,3.486051,2.458347
2019-12-10 22:22:35:134,3.486642,2.457194
2019-12-10 22:22:35:188,3.487503,2.453633
2019-12-10 22:22:35:231,3.487907,2.454398
2019-12-10 22:22:35:273,3.489714,2.454358
2019-12-10 22:22:35:321,3.491282,2.455403
2019-12-10 22:22:35:361,3.492457,2.456022
2019-12-10 22:22:35:409,3.495831,2.45681
2019-12-10 22:22:35:451,3.497911,2.45726
2019-12-10 22:22:35:499,3.50012,2.459858
2019-12-10 22:22:35:550,3.50325,2.463039
2019-12-10 22:22:35:588,3.505761,2.465423
2019-12-10 22:22:35:630,3.507479,2.468869
2019-12-10 22:22:35:665,3.510555,2.474898
2019-12-10 22:22:35:702,3.512462,2.476115
2019-12-10 22:22:35:752,3.514588,2.481296
2019-12-10 22:22:35:790,3.516706,2.484648
2019-12-10 22:22:35:830,3.518306,2.487405
2019-12-10 22:22:35:867,3.521683,2.496758
2019-12-10 22:22:35:905,3.523753,2.498573
2019-12-10 22:22:35:948,3.524726,2.504091
2019-12-10 22:22:35:995,3.525817,2.507826
2019-12-10 22:22:36:029,3.527165,2.521907
2019-12-10 22:22:36:085,3.528281,2.531549
2019-12-10 22:22:36:130,3.529163,2.544123
2019-12-10 22:22:36:169,3.531031,2.568104
2019-12-10 22:22:36:209,3.531366,2.58531
2019-12-10 22:22:36:252,3.531873,2.598691
2019-12-10 22:22:36:299,3.532343,2.618073
2019-12-10 22:22:36:336,3.533887,2.656352
2019-12-10 22:22:36:387,3.532602,2.674412
2019-12-10 22:22:36:428,3.533736,2.691769
2019-12-10 22:22:36:467,3.533643,2.708138
2019-12-10 22:22:36:521,3.531252,2.741141
2019-12-10 22:22:36:565,3.531515,2.758878
2019-12-10 22:22:36:620,3.527731,2.783994
2019-12-10 22:22:36:660,3.527208,2.79773
2019-12-10 22:22:36:704,3.527782,2.811224
2019-12-10 22:22:36:753,3.52554,2.828133
2019-12-10 22:22:36:788,3.525205,2.838508
2019-12-10 22:22:36:827,3.523822,2.846864
2019-12-10 22:22:36:867,3.52362,2.852851
2019-12-10 22:22:36:919,3.523125,2.86298
2019-12-10 22:22:36:961,3.522052,2.86861
2019-12-10 22:22:37:002,3.521819,2.872421
2019-12-10 22:22:37:036,3.520874,2.878051
2019-12-10 22:22:37:072,3.52064,2.88153
2019-12-10 22:22:37:121,3.520184,2.883107
2019-12-10 22:22:37:163,3.520191,2.885418
2019-12-10 22:22:37:205,3.51983,2.886602
2019-12-10 22:22:37:241,3.519918,2.887934
2019-12-10 22:22:37:286,3.520181,2.888965
2019-12-10 22:22:37:324,3.519861,2.890044
2019-12-10 22:22:37:375,3.520584,2.89149
2019-12-10 22:22:37:423,3.520775,2.892024
2019-12-10 22:22:37:471,3.521263,2.892446
2019-12-10 22:22:37:518,3.521984,2.893662
2019-12-10 22:22:37:567,3.52222,2.89392
2019-12-10 22:22:37:638,3.522575,2.894312
2019-12-10 22:22:37:697,3.522897,2.894578
2019-12-10 22:22:37:752,3.523233,2.895007
2019-12-10 22:22:37:800,3.523952,2.895491
2019-12-10 22:22:37:853,3.524607,2.896307
2019-12-10 22:22:37:893,3.524815,2.896336
2019-12-10 22:22:37:941,3.524862,2.896487
2019-12-10 22:22:37:986,3.525011,2.896461
2019-12-10 22:22:38:040,3.525132,2.896527
2019-12-10 22:22:38:084,3.525253,2.896809
2019-12-10 22:22:38:126,3.525425,2.897154
2019-12-10 22:22:38:169,3.525505,2.897228
2019-12-10 22:22:38:215,3.525761,2.89729
2019-12-10 22:22:38:260,3.525821,2.897272
2019-12-10 22:22:38:307,3.525851,2.897403
2019-12-10 22:22:38:359,3.525866,2.897409
2019-12-10 22:22:38:401,3.525978,2.896972
2019-12-10 22:22:38:444,3.525939,2.897063
2019-12-10 22:22:38:488,3.52588,2.897215
2019-12-10 22:22:38:541,3.525835,2.897378
2019-12-10 22:22:38:590,3.525927,2.897367
2019-12-10 22:22:38:636,3.525996,2.897498
2019-12-10 22:22:38:688,3.526014,2.897975
2019-12-10 22:22:38:754,3.526075,2.897926
2019-12-10 22:22:38:796,3.52608,2.897948
2019-12-10 22:22:38:830,3.526103,2.897897
2019-12-10 22:22:38:872,3.526293,2.897888
2019-12-10 22:22:38:918,3.52625,2.897978
2019-12-10 22:22:39:002,3.526649,2.898026
2019-12-10 22:22:39:056,3.526722,2.898664
2019-12-10 22:22:39:093,3.526731,2.898667
2019-12-10 22:22:39:128,3.526974,2.898747
2019-12-10 22:22:39:164,3.527068,2.898641
2019-12-10 22:22:39:200,3.527742,2.898884
2019-12-10 22:22:39:253,3.528275,2.89907
2019-12-10 22:22:39:291,3.528304,2.89906
2019-12-10 22:22:39:327,3.528524,2.898773
2019-12-10 22:22:39:361,3.528712,2.89883
2019-12-10 22:22:39:400,3.528826,2.898824
2019-12-10 22:22:39:445,3.529298,2.898902
2019-12-10 22:22:39:493,3.529389,2.898938
2019-12-10 22:22:39:531,3.529495,2.898816
2019-12-10 22:22:39:574,3.529849,2.898647
2019-12-10 22:22:39:619,3.529995,2.898651
2019-12-10 22:22:39:656,3.530098,2.898544
2019-12-10 22:22:39:696,3.53019,2.898452
2019-12-10 22:22:39:732,3.530599,2.898141
2019-12-10 22:22:39:768,3.530656,2.897764
2019-12-10 22:22:39:820,3.53089,2.897229
2019-12-10 22:22:39:862,3.531301,2.89683
2019-12-10 22:22:39:906,3.531508,2.89636
2019-12-10 22:22:39:954,3.531386,2.895736
2019-12-10 22:22:40:000,3.531492,2.895693
2019-12-10 22:22:40:049,3.53138,2.895475
2019-12-10 22:22:40:090,3.531347,2.895302
2019-12-10 22:22:40:130,3.5312,2.895018
2019-12-10 22:22:40:172,3.531122,2.894774
2019-12-10 22:22:40:220,3.531137,2.894641
2019-12-10 22:22:40:262,3.531168,2.894181
2019-12-10 22:22:40:307,3.531095,2.893432
2019-12-10 22:22:40:365,3.531024,2.893272
2019-12-10 22:22:40:422,3.53099,2.893263
2019-12-10 22:22:40:462,3.530927,2.892955
2019-12-10 22:22:40:506,3.530606,2.892816
2019-12-10 22:22:40:559,3.530567,2.892782
2019-12-10 22:22:40:597,3.530601,2.892609
2019-12-10 22:22:40:637,3.530538,2.892545
2019-12-10 22:22:40:687,3.530259,2.891882
2019-12-10 22:22:40:726,3.530179,2.891696
2019-12-10 22:22:40:763,3.530118,2.891612
2019-12-10 22:22:40:801,3.5297,2.890721
2019-12-10 22:22:40:853,3.529591,2.890541
2019-12-10 22:22:40:895,3.529453,2.890219
2019-12-10 22:22:40:929,3.529424,2.89018
2019-12-10 22:22:40:972,3.529313,2.888923
2019-12-10 22:22:41:013,3.529049,2.887672
2019-12-10 22:22:41:058,3.528942,2.886794
2019-12-10 22:22:41:108,3.529064,2.885871
2019-12-10 22:22:41:142,3.529341,2.883244
2019-12-10 22:22:41:185,3.529489,2.881598
2019-12-10 22:22:41:226,3.529726,2.879843
2019-12-10 22:22:41:262,3.529775,2.878407
2019-12-10 22:22:41:297,3.53005,2.876375
2019-12-10 22:22:41:351,3.530578,2.869795
2019-12-10 22:22:41:390,3.530607,2.867161
2019-12-10 22:22:41:433,3.531258,2.861258
2019-12-10 22:22:41:473,3.531563,2.859082
2019-12-10 22:22:41:520,3.531799,2.855113
2019-12-10 22:22:41:557,3.532081,2.851111
2019-12-10 22:22:41:597,3.532872,2.846584
2019-12-10 22:22:41:657,3.532753,2.836575
2019-12-10 22:22:41:698,3.533134,2.829413
2019-12-10 22:22:41:735,3.533422,2.821357
2019-12-10 22:22:41:775,3.533355,2.815913
2019-12-10 22:22:41:822,3.533766,2.808628
2019-12-10 22:22:41:862,3.533737,2.799608
2019-12-10 22:22:41:904,3.533824,2.792185
2019-12-10 22:22:41:952,3.532225,2.779086
2019-12-10 22:22:41:997,3.53253,2.773195
2019-12-10 22:22:42:031,3.531214,2.753582
2019-12-10 22:22:42:073,3.530379,2.744709
2019-12-10 22:22:42:122,3.529474,2.736677
2019-12-10 22:22:42:166,3.526997,2.725289
2019-12-10 22:22:42:203,3.524953,2.70357
2019-12-10 22:22:42:242,3.523053,2.695565
2019-12-10 22:22:42:286,3.520994,2.682313
2019-12-10 22:22:42:323,3.517447,2.662643
2019-12-10 22:22:42:361,3.515184,2.65121
2019-12-10 22:22:42:402,3.513564,2.638554
2019-12-10 22:22:42:458,3.510177,2.605106
2019-12-10 22:22:42:507,3.506973,2.579062
2019-12-10 22:22:42:554,3.504865,2.565205
2019-12-10 22:22:42:591,3.503025,2.556515
2019-12-10 22:22:42:629,3.502407,2.547633
2019-12-10 22:22:42:665,3.499817,2.53227
2019-12-10 22:22:42:708,3.498776,2.526452
2019-12-10 22:22:42:757,3.497078,2.51951
2019-12-10 22:22:42:797,3.496539,2.513657
2019-12-10 22:22:42:836,3.495249,2.508814
2019-12-10 22:22:42:874,3.492361,2.503604
2019-12-10 22:22:42:925,3.490326,2.499341
2019-12-10 22:22:42:964,3.48883,2.498505
2019-12-10 22:22:43:006,3.484371,2.49232
2019-12-10 22:22:43:054,3.482469,2.49197
2019-12-10 22:22:43:092,3.47977,2.491674
2019-12-10 22:22:43:130,3.47823,2.491038
2019-12-10 22:22:43:170,3.473404,2.492113
2019-12-10 22:22:43:210,3.470284,2.491451
2019-12-10 22:22:43:256,3.467334,2.493306
2019-12-10 22:22:43:298,3.466218,2.494399
2019-12-10 22:22:43:338,3.463029,2.497395
2019-12-10 22:22:43:374,3.461421,2.500683
2019-12-10 22:22:43:424,3.460148,2.503242
2019-12-10 22:22:43:471,3.457439,2.51315
2019-12-10 22:22:43:520,3.456382,2.518056
2019-12-10 22:22:43:566,3.45645,2.523047
2019-12-10 22:22:43:605,3.455242,2.534576
2019-12-10 22:22:43:651,3.454357,2.539151
2019-12-10 22:22:43:688,3.452706,2.547318
2019-12-10 22:22:43:726,3.452518,2.551279
2019-12-10 22:22:43:767,3.452941,2.558557
2019-12-10 22:22:43:808,3.452378,2.568268
2019-12-10 22:22:43:855,3.452718,2.574082
2019-12-10 22:22:43:894,3.45428,2.576703
2019-12-10 22:22:43:940,3.459021,2.587649
2019-12-10 22:22:43:985,3.46169,2.591185
2019-12-10 22:22:44:028,3.464588,2.59465
2019-12-10 22:22:44:069,3.468636,2.599536
2019-12-10 22:22:44:109,3.476603,2.608562
2019-12-10 22:22:44:152,3.479734,2.612731
2019-12-10 22:22:44:193,3.482329,2.615721
2019-12-10 22:22:44:234,3.485108,2.620554
2019-12-10 22:22:44:273,3.488506,2.626574
2019-12-10 22:22:44:324,3.489705,2.629479
2019-12-10 22:22:44:386,3.490822,2.63158
2019-12-10 22:22:44:430,3.4917,2.63292
2019-12-10 22:22:44:471,3.492208,2.634982
2019-12-10 22:22:44:520,3.492339,2.636595
2019-12-10 22:22:44:569,3.492448,2.637679
2019-12-10 22:22:44:620,3.492676,2.639543
2019-12-10 22:22:44:664,3.492346,2.640661
2019-12-10 22:22:44:703,3.492336,2.641716
2019-12-10 22:22:44:739,3.492235,2.642643
2019-12-10 22:22:44:787,3.492484,2.643445
2019-12-10 22:22:44:828,3.492484,2.644036
2019-12-10 22:22:44:873,3.492574,2.645476
2019-12-10 22:22:44:922,3.493232,2.646682
2019-12-10 22:22:44:963,3.49361,2.647505
2019-12-10 22:22:45:005,3.493827,2.648158
2019-12-10 22:22:45:043,3.494081,2.648377
2019-12-10 22:22:45:087,3.494241,2.648555
2019-12-10 22:22:45:130,3.494445,2.648968
2019-12-10 22:22:45:172,3.494593,2.649235
2019-12-10 22:22:45:225,3.494654,2.649454
2019-12-10 22:22:45:303,3.494837,2.649948
2019-12-10 22:22:45:358,3.49485,2.650024
2019-12-10 22:22:45:397,3.494826,2.650094
2019-12-10 22:22:45:436,3.494912,2.650007
2019-12-10 22:22:45:475,3.494915,2.650007
2019-12-10 22:22:45:519,3.494919,2.650006
2019-12-10 22:22:45:569,3.494947,2.649899
2019-12-10 22:22:45:613,3.495213,2.649532
2019-12-10 22:22:45:657,3.495329,2.649548
2019-12-10 22:22:45:695,3.495336,2.649493
2019-12-10 22:22:45:734,3.495397,2.649507
2019-12-10 22:22:45:787,3.495417,2.649324
2019-12-10 22:22:45:823,3.495444,2.649314
2019-12-10 22:22:45:862,3.495483,2.649082
2019-12-10 22:22:45:903,3.495538,2.649034
2019-12-10 22:22:45:948,3.495605,2.649072
2019-12-10 22:22:45:998,3.495632,2.64903
2019-12-10 22:22:46:041,3.49592,2.64906
2019-12-10 22:22:46:090,3.496087,2.649174
2019-12-10 22:22:46:127,3.496246,2.649213
2019-12-10 22:22:46:170,3.496337,2.649242
2019-12-10 22:22:46:221,3.496705,2.649848
2019-12-10 22:22:46:261,3.496883,2.649851
2019-12-10 22:22:46:300,3.497284,2.649855
2019-12-10 22:22:46:338,3.497414,2.649804
2019-12-10 22:22:46:387,3.497725,2.649809
2019-12-10 22:22:46:428,3.498142,2.649727
2019-12-10 22:22:46:466,3.498609,2.64955
2019-12-10 22:22:46:504,3.498874,2.64955
2019-12-10 22:22:46:559,3.498942,2.649519
2019-12-10 22:22:46:600,3.499317,2.649263
2019-12-10 22:22:46:656,3.499832,2.648686
2019-12-10 22:22:46:695,3.499923,2.648695
2019-12-10 22:22:46:731,3.500634,2.648398
2019-12-10 22:22:46:767,3.500929,2.64817
2019-12-10 22:22:46:803,3.501376,2.648454
2019-12-10 22:22:46:854,3.501564,2.648271
2019-12-10 22:22:46:893,3.502061,2.648032
2019-12-10 22:22:46:928,3.502404,2.647852
2019-12-10 22:22:46:965,3.502975,2.64738
2019-12-10 22:22:47:004,3.503632,2.646655
2019-12-10 22:22:47:054,3.504281,2.645863
2019-12-10 22:22:47:105,3.504586,2.64549
2019-12-10 22:22:47:141,3.505429,2.644316
2019-12-10 22:22:47:186,3.506058,2.643153
2019-12-10 22:22:47:235,3.506394,2.642867
2019-12-10 22:22:47:287,3.50775,2.64094
2019-12-10 22:22:47:327,3.507983,2.640708
2019-12-10 22:22:47:364,3.508265,2.640468
2019-12-10 22:22:47:404,3.509105,2.639681
2019-12-10 22:22:47:454,3.509434,2.639457
2019-12-10 22:22:47:493,3.509946,2.639417
2019-12-10 22:22:47:530,3.510556,2.638707
2019-12-10 22:22:47:575,3.512353,2.637428
2019-12-10 22:22:47:620,3.512891,2.637184
2019-12-10 22:22:47:686,3.514911,2.635591
2019-12-10 22:22:47:734,3.515596,2.63463
2019-12-10 22:22:47:820,3.517942,2.632477
2019-12-10 22:22:47:867,3.518535,2.631786
2019-12-10 22:22:47:906,3.519489,2.630814
2019-12-10 22:22:47:963,3.519987,2.630659
2019-12-10 22:22:48:005,3.521424,2.62959
2019-12-10 22:22:48:040,3.521877,2.629463
2019-12-10 22:22:48:086,3.522274,2.629258
2019-12-10 22:22:48:130,3.522702,2.628961
2019-12-10 22:22:48:168,3.523277,2.628801
2019-12-10 22:22:48:220,3.523406,2.628774
2019-12-10 22:22:48:259,3.523572,2.628743
2019-12-10 22:22:48:303,3.523718,2.62866
2019-12-10 22:22:48:357,3.524021,2.62858
2019-12-10 22:22:48:407,3.524443,2.629147
2019-12-10 22:22:48:457,3.524544,2.629152
2019-12-10 22:22:48:496,3.524771,2.629332
2019-12-10 22:22:48:537,3.524903,2.629275
2019-12-10 22:22:48:575,3.525155,2.629155
2019-12-10 22:22:48:619,3.525153,2.629082
2019-12-10 22:22:48:663,3.525171,2.628842
2019-12-10 22:22:48:723,3.525028,2.627725
2019-12-10 22:22:48:770,3.524906,2.626919
2019-12-10 22:22:48:810,3.524262,2.624532
2019-12-10 22:22:48:825,3.524262,2.624532
2019-12-10 22:22:48:875,3.522552,2.62175
2019-12-10 22:22:48:926,3.521338,2.620029
2019-12-10 22:22:48:996,3.519391,2.617431
2019-12-10 22:22:49:036,3.516083,2.611824
2019-12-10 22:22:49:087,3.514948,2.609121
2019-12-10 22:22:49:135,3.513807,2.605088
2019-12-10 22:22:49:186,3.510362,2.597834
2019-12-10 22:22:49:228,3.508696,2.595574
2019-12-10 22:22:49:270,3.506521,2.592065
2019-12-10 22:22:49:316,3.503725,2.58396
2019-12-10 22:22:49:363,3.502257,2.581247
2019-12-10 22:22:49:405,3.499151,2.572271
2019-12-10 22:22:49:455,3.496773,2.567394
2019-12-10 22:22:49:499,3.494716,2.559884
2019-12-10 22:22:49:534,3.493307,2.554843
2019-12-10 22:22:49:573,3.49007,2.548299
2019-12-10 22:22:49:613,3.488501,2.542187
2019-12-10 22:22:49:652,3.487665,2.53951
2019-12-10 22:22:49:691,3.486723,2.536498
2019-12-10 22:22:49:736,3.485939,2.532717
2019-12-10 22:22:49:788,3.483864,2.526908
2019-12-10 22:22:49:848,3.482278,2.52483
2019-12-10 22:22:49:920,3.479946,2.520545
2019-12-10 22:22:49:965,3.479217,2.518853
2019-12-10 22:22:50:007,3.476745,2.516292
2019-12-10 22:22:50:074,3.476175,2.516119
2019-12-10 22:22:50:118,3.474649,2.514372
2019-12-10 22:22:50:167,3.472951,2.51429
2019-12-10 22:22:50:209,3.471425,2.511716
2019-12-10 22:22:50:259,3.470131,2.511279
2019-12-10 22:22:50:299,3.468715,2.510012
2019-12-10 22:22:50:353,3.468427,2.508695
2019-12-10 22:22:50:401,3.468533,2.510893
2019-12-10 22:22:50:461,3.469813,2.512397
2019-12-10 22:22:50:513,3.471858,2.516432
2019-12-10 22:22:50:567,3.473221,2.518489
2019-12-10 22:22:50:621,3.47586,2.524431
2019-12-10 22:22:50:664,3.476556,2.527968
2019-12-10 22:22:50:724,3.480178,2.538805
2019-12-10 22:22:50:770,3.481442,2.543175
2019-12-10 22:22:50:828,3.484573,2.561596
2019-12-10 22:22:50:873,3.48714,2.589761
2019-12-10 22:22:50:925,3.487786,2.600314
2019-12-10 22:22:50:971,3.486137,2.617212
2019-12-10 22:22:51:014,3.484799,2.646199
2019-12-10 22:22:51:059,3.483237,2.664543
2019-12-10 22:22:51:099,3.482322,2.68167
2019-12-10 22:22:51:154,3.483531,2.710837
2019-12-10 22:22:51:191,3.483286,2.725292
2019-12-10 22:22:51:227,3.484471,2.741084
2019-12-10 22:22:51:263,3.486062,2.752658
2019-12-10 22:22:51:301,3.490243,2.775534
2019-12-10 22:22:51:342,3.493627,2.784776
2019-12-10 22:22:51:382,3.496854,2.795276
2019-12-10 22:22:51:426,3.499143,2.804011
2019-12-10 22:22:51:462,3.502034,2.811559
2019-12-10 22:22:51:506,3.504115,2.817156
2019-12-10 22:22:51:553,3.510856,2.830061
2019-12-10 22:22:51:596,3.513183,2.834002
2019-12-10 22:22:51:637,3.516101,2.838583
2019-12-10 22:22:51:688,3.520799,2.846217
2019-12-10 22:22:51:725,3.523069,2.848341
2019-12-10 22:22:51:763,3.524858,2.851748
2019-12-10 22:22:51:812,3.527391,2.854819
2019-12-10 22:22:51:852,3.528123,2.856194
2019-12-10 22:22:51:893,3.528507,2.857131
2019-12-10 22:22:51:937,3.529373,2.857829
2019-12-10 22:22:51:989,3.529865,2.860317
2019-12-10 22:22:52:034,3.529943,2.861992
2019-12-10 22:22:52:100,3.529852,2.864687
2019-12-10 22:22:52:147,3.529144,2.866021
2019-12-10 22:22:52:187,3.529049,2.866529
2019-12-10 22:22:52:230,3.528858,2.867489
2019-12-10 22:22:52:268,3.528419,2.868029
2019-12-10 22:22:52:320,3.527977,2.86855
2019-12-10 22:22:52:356,3.527764,2.868778
2019-12-10 22:22:52:400,3.527298,2.868964
2019-12-10 22:22:52:437,3.526719,2.869501
2019-12-10 22:22:52:475,3.526542,2.86963
2019-12-10 22:22:52:521,3.526467,2.869922
2019-12-10 22:22:52:564,3.526132,2.870254
2019-12-10 22:22:52:625,3.526124,2.870652
2019-12-10 22:22:52:664,3.525807,2.87116
2019-12-10 22:22:52:701,3.525846,2.871328
2019-12-10 22:22:52:734,3.525795,2.871474
2019-12-10 22:22:52:771,3.525329,2.871992
2019-12-10 22:22:52:810,3.525329,2.872038
2019-12-10 22:22:52:855,3.525285,2.872098
2019-12-10 22:22:52:903,3.525268,2.872113
2019-12-10 22:22:52:955,3.524887,2.872237
2019-12-10 22:22:52:991,3.524774,2.872308
2019-12-10 22:22:53:029,3.524772,2.872331
2019-12-10 22:22:53:065,3.524651,2.87245
2019-12-10 22:22:53:121,3.524611,2.872564
2019-12-10 22:22:53:166,3.524333,2.872797
2019-12-10 22:22:53:207,3.524399,2.872706
2019-12-10 22:22:53:242,3.524455,2.87257
2019-12-10 22:22:53:285,3.524325,2.872503
2019-12-10 22:22:53:327,3.524433,2.872551
2019-12-10 22:22:53:363,3.524455,2.872508
2019-12-10 22:22:53:421,3.524762,2.872686
2019-12-10 22:22:53:462,3.524835,2.872765
2019-12-10 22:22:53:503,3.524927,2.872799
2019-12-10 22:22:53:541,3.52497,2.872916
2019-12-10 22:22:53:587,3.525144,2.872821
2019-12-10 22:22:53:626,3.525258,2.872675
2019-12-10 22:22:53:671,3.525416,2.872602
2019-12-10 22:22:53:730,3.525775,2.872362
2019-12-10 22:22:53:773,3.525997,2.872189
2019-12-10 22:22:53:820,3.526408,2.872023
2019-12-10 22:22:53:859,3.526587,2.871843
2019-12-10 22:22:53:898,3.526618,2.871718
2019-12-10 22:22:53:934,3.526923,2.871504
2019-12-10 22:22:53:986,3.52702,2.871
2019-12-10 22:22:54:025,3.527044,2.871013
2019-12-10 22:22:54:070,3.52711,2.870862
2019-12-10 22:22:54:104,3.527137,2.870569
2019-12-10 22:22:54:138,3.526995,2.870441
2019-12-10 22:22:54:189,3.526969,2.870358
2019-12-10 22:22:54:226,3.52694,2.870194
2019-12-10 22:22:54:263,3.526823,2.86988
2019-12-10 22:22:54:299,3.526768,2.869069
2019-12-10 22:22:54:331,3.526766,2.869061
2019-12-10 22:22:54:366,3.526786,2.868955
2019-12-10 22:22:54:418,3.526697,2.868884
2019-12-10 22:22:54:454,3.526753,2.868269
2019-12-10 22:22:54:491,3.526653,2.867817
2019-12-10 22:22:54:526,3.52661,2.867727
2019-12-10 22:22:54:561,3.526538,2.867757
2019-12-10 22:22:54:597,3.526504,2.867629
2019-12-10 22:22:54:633,3.526253,2.867643
2019-12-10 22:22:54:668,3.526109,2.867516
2019-12-10 22:22:54:705,3.526029,2.867472
2019-12-10 22:22:54:754,3.525954,2.867522
2019-12-10 22:22:54:794,3.525881,2.86748
2019-12-10 22:22:54:828,3.525838,2.86744
2019-12-10 22:22:54:865,3.525602,2.867302
2019-12-10 22:22:54:905,3.525365,2.867046
2019-12-10 22:22:54:955,3.525334,2.866893
2019-12-10 22:22:54:995,3.525375,2.866834
2019-12-10 22:22:55:033,3.525132,2.866585
2019-12-10 22:22:55:072,3.525146,2.866632
2019-12-10 22:22:55:120,3.525124,2.866555
2019-12-10 22:22:55:154,3.525064,2.866734
2019-12-10 22:22:55:193,3.524992,2.866726
2019-12-10 22:22:55:227,3.525031,2.866749
2019-12-10 22:22:55:263,3.525013,2.866745
2019-12-10 22:22:55:306,3.524522,2.866212
2019-12-10 22:22:55:341,3.524578,2.866117
2019-12-10 22:22:55:388,3.524608,2.866062
2019-12-10 22:22:55:428,3.524647,2.865663
2019-12-10 22:22:55:487,3.524481,2.865272
2019-12-10 22:22:55:529,3.524364,2.86498
2019-12-10 22:22:55:572,3.524334,2.863742
